user,event,outcome,dist
87299174,3819567837,0.0,-2.1039385335090706
87299174,3789029184,0.0,-2.1029881066818437
87299174,3680209340,0.0,-2.1039464984494893
92401917,949540452,0.0,-2.1039343511410964
92401917,3472004495,0.0,-2.103936794929634
92401917,1423412400,0.0,-2.1039362518655147
92401917,2823343043,0.0,-1.2716754288032144
92401917,693857041,0.0,-2.1039357993120817
92401917,2108188468,0.0,-2.1039366139082607
93148987,1600413013,1.0,34.64695681593748
93148987,2382247676,0.0,-2.1039448108351495
93148987,3326401128,0.0,-2.103944448792403
93148987,2235632935,0.0,-2.1039439057282836
93148987,955398943,1.0,65.66643185333253
93148987,518477191,0.0,-2.103946168495448
93148987,602394192,1.0,4.347509705538904
94142526,990256291,0.0,-1.1348994361342633
94142526,1545194399,0.0,-2.1039565085728635
94142526,551112142,0.0,-2.103939854606533
94142526,1356197621,0.0,-1.5012281147212914
94142526,873255426,0.0,-2.103940488181339
94142526,2757258727,0.0,-1.5026599098863547
94142526,467130966,0.0,-1.336590704364974
96920130,1241270051,1.0,7.160140728557323
96920130,2628680570,0.0,-2.10394414319255
96920130,1776393554,0.0,-1.6384715886018224
96920130,450130761,0.0,-2.103944800038438
96920130,615488222,0.0,-2.103944795124135
96920130,2429675854,0.0,-2.1039450715704975
97062150,3950589515,1.0,2.4268420516128617
97062150,268233790,1.0,2.190924725397575
97062150,3849306291,1.0,20.674929533660094
97062150,2007279414,1.0,0.2287920369291334
97062150,2073609284,1.0,9.949580830624202
97062150,2498491194,1.0,48.143894691524835
99141124,2724941310,0.0,-2.103939297620119
99141124,392383010,0.0,-2.103935405660596
99141124,2803078645,0.0,-2.10394852971015
99141124,3488277311,0.0,-2.1039362202567755
99141124,2953583082,0.0,-2.1039346815751037
99141124,3180156897,0.0,-2.1039448187720002
99141124,299139894,0.0,-2.1039366728102085
103955826,178831464,0.0,-2.1039476417225766
103955826,3726270158,0.0,-2.1039475512118897
103955826,2643833505,1.0,8.157529695759878
103955826,424521338,0.0,-2.103947732233263
103955826,3581275802,1.0,0.6558823404517469
103955826,3949611603,0.0,-2.103947460701203
103955826,2130616732,1.0,7.582024157339228
105347632,2679521343,0.0,-2.1039374219518443
105347632,3525619764,0.0,-2.103936245312919
105347632,3376050735,0.0,-2.103936245312919
105347632,1767661989,0.0,-2.103935973780859
105347632,2257585691,0.0,-2.103935973780859
105347632,1558280207,0.0,-2.1039365168449784
105347632,3892571955,0.0,-2.103936607355665
105347632,738076221,0.0,-2.1039367883770383
105347632,2182496817,0.0,-2.103936245312919
105347632,2626832189,0.0,-2.1039178716435436
105347632,366857842,0.0,-2.1039363358236054
105347632,2708627209,0.0,-2.1039356117381125
105347632,186107339,0.0,-2.103935973780859
105347632,4001241592,0.0,-2.1039360642915454
109457319,426902061,0.0,-2.103929232128932
109457319,1044854627,0.0,-2.2206957599506474
109457319,2776566965,0.0,-1.5996973871259677
109457319,3632072502,0.0,-0.9976562299348659
109457319,1832462541,0.0,-1.5998080157882628
109457319,955398943,1.0,50.97521151292723
109457319,1532377761,1.0,10.005668424812045
109457319,1600413013,1.0,28.186520563040933
110128780,3565166403,1.0,0.25663147166335243
110128780,3855266116,0.0,-2.1039532442226387
110128780,1390707377,1.0,2.245596634969693
110128780,2529072432,1.0,27.025704531821184
110128780,1532377761,1.0,6.168247873004615
110128780,955398943,1.0,37.96232930392834
110342379,3770119781,0.0,-2.103952203554019
110342379,1530709861,0.0,-2.1039231496236277
110342379,633659090,1.0,7.928265693870205
110342379,784509544,0.0,-2.1039521130433325
110342379,3183605169,0.0,-2.1039544663211833
110342379,982153847,0.0,-2.103954104278437
110342379,2130616732,1.0,9.820139573062798
110342379,1641491432,0.0,-2.103951569979213
110342379,97217712,1.0,0.7055799855662186
110342379,252563955,0.0,-2.10395455683187
110342379,3295999782,0.0,-2.1039540137677504
110342379,861118590,1.0,3.5561731131570853
110342379,642644408,1.0,2.5611937766352404
113021847,955398943,1.0,154.32184415541633
113021847,1604908519,0.0,-2.103938339418213
113021847,2933717037,0.0,-2.1039385204395864
113021847,2643833505,1.0,21.42279812902855
113021847,278651783,0.0,-2.103935986140362
113021847,2389263741,1.0,0.25431336617223144
113021847,424727744,0.0,-2.103937524822034
113021847,1334001859,1.0,0.8500424254312362
113021847,2214347761,0.0,-2.1039388824823324
118243744,3271725028,0.0,-2.1039476971975115
118243744,718107120,0.0,-3.0750356391598945
118243744,259600765,0.0,-2.1039489643471234
118243744,2755327289,0.0,-2.103948240261631
118243744,196924436,0.0,-2.1039340300838383
118243744,3731778741,0.0,-2.1039425380883765
118243744,2816622892,0.0,-2.1039429906418095
122743553,1845786756,0.0,-2.1039400341008223
122743553,44607617,0.0,-2.1039322501817765
122743553,1528500344,0.0,-1.5318997262841856
122743553,3281130769,0.0,-3.0750246271678017
122743553,3922290830,0.0,-2.1039407581863148
122743553,152418051,1.0,3.5734026675195687
128581247,4219761316,0.0,-2.1039373276055935
128581247,3754394539,0.0,-2.1039361509666676
128581247,498238691,0.0,-2.1039346122849962
128581247,2153037761,1.0,12.552075571561074
128581247,1386404286,0.0,-2.1039375086269665
128581247,3022634670,0.0,-2.1039366035201006
130441156,1810485930,0.0,-2.103947767677566
130441156,2856764723,0.0,-2.103937720991356
130441156,642907744,0.0,-2.1039493968699245
130441156,1012343640,0.0,-2.1039490348271785
130441156,3251218411,0.0,-2.1039473151241332
130441156,2277754128,0.0,-2.103946772060014
131621903,1788874248,0.0,-2.1039515137228824
131621903,2509086570,0.0,-2.103952418829748
131621903,1731351853,0.0,-2.1039501723648417
131621903,2218325768,0.0,-2.103948798402285
131621903,900803265,0.0,-2.103951423212196
131621903,496131340,0.0,-2.103950882874581
131621903,2873249283,0.0,-2.10395368597936
137002204,4125420656,1.0,0.705932833990035
137002204,1718413929,0.0,-2.1039310095439774
137002204,3251813967,0.0,-1.9551499292494774
137002204,1501679119,0.0,-1.8996545529601485
137002204,1812117472,0.0,-1.7611614988412234
137002204,2428145712,0.0,-4.275322125479199
138126692,312761834,0.0,-2.1039361086683392
138126692,952519340,1.0,23.94553894963387
138126692,1587116147,0.0,-2.1039428969698326
138126692,268233790,1.0,0.6237141640998036
138126692,3849306291,1.0,3.35340247221242
138126692,3048578499,0.0,-2.103942715948459
138126692,2007279414,0.0,-2.103871345713726
139480407,3802870894,0.0,-1.408524901187091
139480407,1993111201,0.0,-2.1039657123783413
139480407,1779648453,0.0,-2.1039668911113725
139480407,4123796524,0.0,-2.103967434175492
139480407,955398943,1.0,37.96983856713266
139480407,1532377761,1.0,6.168948196038539
139480407,4260484947,0.0,-2.103961641491551
139480407,3632072502,0.0,-1.815280400772721
141849067,1269035551,1.0,0.6252839512520465
141849067,3048578499,0.0,-2.103951238319551
141849067,952519340,1.0,23.945518856459955
141849067,268233790,1.0,0.6235960836247143
141849067,2007279414,0.0,-2.103883036894284
141849067,3849306291,1.0,3.353417497045102
146035325,486546531,0.0,-2.103938797742846
146035325,3113660150,0.0,-2.103940698467264
146035325,599395378,0.0,-2.1039387072321594
146035325,3470999302,0.0,-2.1039384357001
146035325,2906696294,0.0,-2.103937530593234
146035325,1520335024,0.0,-1.4515803648607197
146035325,2153037761,1.0,8.606077716630764
147627126,703370904,0.0,-2.1016692582705083
147627126,3702049129,0.0,-2.1039645574556016
147627126,3488779034,0.0,-2.1039476319572117
147627126,4136385770,0.0,-2.1039264524565526
147627126,3504788955,0.0,-2.103959760389213
147627126,2698678033,0.0,-1.7677774255095833
149914134,1269035551,1.0,0.4980525771032078
149914134,2007279414,0.0,-2.8309089711511937
149914134,1816813281,1.0,17.311810806912426
149914134,3849306291,1.0,4.8294899816029755
149914134,2498491194,1.0,8.817492090359012
149914134,1076364848,1.0,26.63668209153435
151534919,2643833505,1.0,10.641235901146615
151534919,3913403716,0.0,-2.1039427594724427
151534919,1361307272,1.0,9.205805521220759
151534919,907302600,1.0,16.30987051291225
151534919,2401458775,0.0,-1.6822934208905957
151534919,4004100709,0.0,-2.1039427594724427
151534919,2133183406,1.0,5.179354028511922
160230482,952519340,1.0,100.04844579289185
160230482,2498491194,1.0,47.61834290523773
160230482,3309338938,0.0,-2.103949698110795
160230482,1076364848,1.0,136.3591268273399
160230482,1902753965,1.0,2.362530466323339
160230482,3776957253,1.0,13.526638961573846
160230482,2149464820,1.0,16.200632922382052
160230482,1269035551,1.0,13.735313024141659
160230482,4244463632,1.0,9.270114675958064
160230482,2007279414,1.0,0.12947246579827976
160673392,198166767,0.0,-2.1039794761109074
160673392,702971420,0.0,-2.10398336807043
160673392,3343711990,1.0,0.4018544944922344
160673392,1133385189,1.0,5.217703466685165
160673392,2803195749,1.0,0.6828272710861345
160673392,1448086840,1.0,4.108932159455225
166773493,4080944038,0.0,-2.1039425510864462
166773493,1844176380,1.0,0.03768895566437491
166773493,268233790,1.0,0.2462462480608414
166773493,2149464820,1.0,1.2254036069277765
166773493,2007279414,0.0,-1.8595406445312905
166773493,1269035551,1.0,1.4703517150418866
167608261,4002798045,0.0,-2.103851663352969
167608261,1271330281,0.0,-2.1039380636063303
167608261,2132888830,0.0,-2.1039437657795848
167608261,3680209340,0.0,-2.10394521395057
167608261,1838843061,0.0,-2.099003954107868
167608261,3229573153,0.0,-2.1039427701620323
168520465,1212947698,1.0,5.740334608068309
168520465,1425335642,0.0,-2.1039392449336303
168520465,3047285147,0.0,-2.103910604020915
168520465,3263622673,0.0,-2.1039396069763767
168520465,2490603461,0.0,-2.103941236168735
168520465,633659090,1.0,6.627630775034069
168520465,1133385189,1.0,4.977999608638784
168520465,263253434,0.0,-1.8519516493353572
168520465,3429508261,0.0,-0.7284522726828604
168520465,2130616732,1.0,7.665265990287278
176349030,791187416,0.0,-2.103940486991392
176349030,4224104772,0.0,-2.0236311635642585
176349030,2824762134,0.0,-2.1039374096280485
176349030,116205891,0.0,-2.1039451030364074
176349030,4133637044,0.0,-2.10393921984178
176349030,3575536012,0.0,-3.0750334975522233
178408585,450130761,0.0,-2.1039438841348606
178408585,2803195749,1.0,0.6827974455983905
178408585,2120779072,0.0,-2.103946599455458
178408585,2479111332,0.0,-2.1039420739211288
178408585,1699561506,0.0,-1.8831615238464183
178408585,3066409179,1.0,0.004172394015926173
178408585,2628680570,0.0,-2.103940479416959
178408585,3249170164,0.0,-2.1039476855836967
178408585,1427467626,0.0,-2.103943793624174
180191037,3267801312,0.0,-2.1039419156117116
180191037,3663077452,0.0,-3.075029495531348
180191037,2139851240,0.0,-2.10394381633613
180191037,517636552,0.0,-2.1039421871437716
180191037,442600417,0.0,-2.103942277654458
180191037,746497547,0.0,-2.103947436763593
180191037,3989395314,0.0,-3.075035107193916
180191037,527677263,0.0,-2.1039428207185775
180191037,105414247,0.0,-3.075031758298513
180191037,3342533717,0.0,-2.1039451739964283
180191037,1745394194,0.0,-2.1039434542933835
180191037,2171670615,0.0,-2.103941372547592
180191037,3375367183,0.0,-2.103942730207891
180191037,856829354,0.0,-2.10395359149028
180191037,2580599648,0.0,-2.1039434542933835
180191037,3611020962,0.0,-2.1039436353147565
180191037,4241740470,0.0,-2.1039501520841903
180191037,3492796375,0.0,-2.1039425491865176
180191037,1656059935,0.0,-2.1039453550178018
180191037,2491497470,0.0,-2.1039428207185775
180191037,3260635116,0.0,-2.1039503331055633
180191037,1690995478,0.0,-2.1039559447681313
180191037,273902811,0.0,-2.1039495185093844
180191037,144836311,0.0,-2.103949609020071
180191037,1287096175,0.0,-2.1039708790314164
180191037,2718272622,0.0,-2.103943363782697
180191037,4057581717,0.0,-2.103939924376607
180191037,2520708953,0.0,-2.103975042522999
180191037,1487776549,0.0,-2.1039541345543995
180191037,2286605851,0.0,-2.10394381633613
180191037,4275430082,0.0,-2.1039445404216224
180191037,3464625870,0.0,-2.1039475272742796
180191037,1049315016,0.0,-2.1039434542933835
180191037,3555408068,0.0,-2.1039396528445473
180191037,1035926205,0.0,-2.103945264507115
180191037,1300982397,0.0,-2.103943182761324
180191037,2586617318,0.0,-2.1039507856589963
180191037,987194908,0.0,-2.1039436353147565
180191037,1340225642,0.0,-2.1039346747567853
180191037,2241189246,0.0,-2.1039505141269363
180191037,2827721613,0.0,-2.1039420966330846
180191037,453613647,0.0,-2.1039464411460407
180191037,3153590943,0.0,-2.103942458675831
180191037,4250174466,0.0,-2.103942639697204
181961047,4142448875,0.0,-2.1039511062205167
181961047,364572656,1.0,2.870935983919741
181961047,473090869,0.0,-2.1039510157098302
181961047,3928440935,0.0,-2.103948300389233
181961047,4036898534,0.0,-2.103951468263263
181961047,699952923,0.0,-2.1039505631563973
181961047,990606533,0.0,-2.103951468263263
182290053,2130616732,1.0,7.581401723014503
182290053,2529072432,1.0,27.040162794568822
182290053,2643833505,1.0,8.156859792405916
182290053,2401458775,0.0,-1.8512263663985253
182290053,955398943,1.0,37.97569443792073
182290053,3731940597,0.0,-2.1039342263403467
183980147,638380151,0.0,-2.1039296642074743
183980147,4195311930,0.0,-2.1039353663807288
183980147,2905904014,0.0,-3.0750214076186935
183980147,1710908750,0.0,-3.0750075594836472
183980147,1677917066,0.0,-3.075022584257619
183980147,628034280,0.0,-2.1039306598250267
188875346,559618821,1.0,0.6055737196792879
188875346,1488068589,1.0,19.55788210289296
188875346,2806565970,1.0,4.889622012231518
188875346,3863879024,1.0,2.667897535619836
188875346,3045187509,0.0,-2.103949768963694
188875346,146533907,0.0,-1.8519527670677105
192951763,1641491432,0.0,-2.10395037483674
192951763,2368083210,0.0,-1.980909184238121
192951763,719337372,1.0,13.286105504897817
192951763,1154762179,0.0,-2.1039526376039044
192951763,2259285302,0.0,-2.103952547093218
192951763,1205670273,1.0,2.198892724638236
192951763,1527128646,0.0,-1.2535228681125674
192951763,3626560268,0.0,-2.103951279943606
192951763,2927716511,0.0,-2.103953633221457
195055182,1466704967,0.0,-2.1039429108564196
195055182,353933726,1.0,5.268556350843058
195055182,2829598154,0.0,-2.103943544431226
195055182,2913407142,1.0,0.04925396565964624
195055182,2438057172,0.0,-2.1039436349419125
195055182,460112184,1.0,0.34536913886183385
207382248,2178346412,0.0,-2.103932428041859
207382248,457574593,0.0,-2.103933966723531
207382248,2700675460,0.0,-2.1039338762128446
207382248,1252467098,0.0,-2.103928626593023
207382248,1219797368,0.0,-2.1039329711059787
207382248,3424643087,0.0,-2.1039326090632327
207382248,3770158409,0.0,-2.1039338762128446
207382248,4190936606,0.0,-2.103930617828128
207382248,3315807711,0.0,-2.1039338762128446
207614139,446911604,0.0,-2.1039452394866793
207614139,2485173442,0.0,-2.1039760131201155
207614139,1506510838,0.0,-2.1039438818263805
207614139,3323741493,0.0,-2.103945511018739
207614139,882329142,0.0,-2.1039470497004107
207614139,3870329460,0.0,-2.1039447869332464
207614139,4097912049,0.0,-2.1039465971469777
207614139,2384130097,0.0,-2.1039475022538436
207614139,3628169071,0.0,-2.1039470497004107
207614139,361866379,0.0,-2.103946144593545
207614139,627952525,0.0,-2.1039426146767686
207614139,422777830,0.0,-2.103943791315694
207614139,850932284,0.0,-2.103990737441603
207614139,1941775540,0.0,-2.103944243869127
207614139,2057236313,0.0,-3.0750316427673905
207614139,104070,0.0,-2.1039465971469777
207614139,3208056309,0.0,-2.1039438818263805
207614139,1397515488,0.0,-2.1039449679546194
207614139,3305677128,0.0,-2.103943791315694
207614139,3900897464,0.0,-2.1039437008050075
207614139,3631925742,0.0,-2.103947411743157
207614139,2006849293,0.0,-2.103963884688114
207614139,2847457373,0.0,-2.1039445154011864
207614139,1507489572,0.0,-3.0750316427673905
207614139,1748949720,0.0,-2.103944877443933
207614139,2090096046,0.0,-2.10394469642256
207614139,2374301539,0.0,-3.0750341770666143
207614139,3338909495,0.0,-2.103943972337067
207614139,3218113289,0.0,-2.1039655138804725
207614139,870899349,0.0,-2.103941800080589
207614139,4092123930,0.0,-3.075031733278077
207614139,4275430082,0.0,-2.1039456015294253
207614139,1035926205,0.0,-2.1039463256149182
207614139,4007892577,0.0,-2.103945329997366
207614139,3251235057,0.0,-2.1039441533584404
207614139,2671682966,0.0,-2.103943519783634
207614139,2689936663,0.0,-2.103945692040112
207614139,910713526,0.0,-2.1039444248905
207614139,1258222204,0.0,-2.103945329997366
207614139,4170509642,0.0,-2.103944605911873
207614139,1128270383,0.0,-2.103944877443933
207614139,1421721293,0.0,-2.103946144593545
207614139,4217652951,0.0,-2.103944605911873
207614139,722924797,0.0,-2.1039465066362912
207614139,188202951,0.0,-2.1039436102943205
207614139,667664881,0.0,-2.1039475022538436
207614139,2411388169,0.0,-2.1039463256149182
207614139,3084875554,0.0,-2.1039554671942624
207614139,1051329292,0.0,-2.103943338762261
207614139,2896451394,0.0,-2.1039464161256047
207614139,3073190206,0.0,-2.1039481358286496
207614139,951253136,0.0,-2.1039518974394547
207614139,4200813892,0.0,-2.103945692040112
207614139,2378205890,0.0,-2.1039426146767686
207614139,2878945881,0.0,-2.1039719401392194
207614139,4041957671,0.0,-2.10394469642256
207614139,610427555,0.0,-2.1039467781683507
207614139,2680798411,0.0,-2.1039627080491887
207614139,3523548061,0.0,-2.103945692040112
207614139,655514048,0.0,-2.103947140211097
207614139,1427701461,0.0,-3.075031280724644
211046503,1859823732,0.0,-2.103943795932654
211046503,1845786756,0.0,-2.103943976954027
211046503,2352676247,0.0,-2.103943524400594
211046503,152418051,1.0,3.580932631825147
211046503,1922937308,0.0,-2.103943795932654
211046503,4203627753,1.0,0.019553711017521458
211046503,2993316611,0.0,-2.103943343379221
212922688,1776393554,0.0,-1.6384767610368207
212922688,3779243813,0.0,-2.1039488114717693
212922688,915403718,0.0,-0.6606748340544142
212922688,1060275544,0.0,-1.8830666339610034
212922688,588161010,0.0,-1.3100046955179807
212922688,2923175068,0.0,-1.8828779939950198
214127647,3576964854,0.0,-2.103951232548351
214127647,843844488,0.0,-1.6117648901482733
214127647,536059045,0.0,-2.103950961016291
214127647,3232226488,0.0,-2.103948426717067
214127647,1553171836,0.0,-2.1039506894842317
214127647,2374000439,0.0,-2.1039510515269777
214127647,2246509963,0.0,-2.103951142037664
215509633,3964744624,0.0,-2.103933022336798
215509633,1665697394,0.0,-2.10393428948641
215509633,2453084502,0.0,-2.1039312121230664
215509633,1942535569,0.0,-2.1039316646764994
215509633,1201353948,0.0,-2.1039275916956033
215509633,2095651101,0.0,-2.1039307595696335
216180088,2130616732,1.0,7.580134683080274
216180088,4227563271,0.0,-2.1039430298502624
216180088,642644408,1.0,1.675254623120475
216180088,633659090,1.0,4.031320181082542
216180088,1620441934,1.0,0.8238973177974138
216180088,2569748465,0.0,-2.1039404050403516
216475936,2916384076,0.0,-2.103936588106429
