id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
9469368817245342867,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3c73467e,dd17c157,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
9837385464594805772,1,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,e62f1261,cce5410e,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
9869362255650709179,0,14102100,1002,0,3d2a9fda,c728e571,50e219e0,ecad2386,7801e8d9,07d7df22,c0bd7eb6,f7d3b250,08ac11ab,0,0,17894,320,50,2039,2,39,100079,32
11863185461806841563,0,14102101,1002,0,5a156514,4a32a328,50e219e0,ecad2386,7801e8d9,07d7df22,cc5fc183,9f789e65,e322a931,0,0,21311,320,50,2449,0,163,100241,91
13456494496201645203,0,14102101,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0e66003b,435fa75b,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
14230543281609000284,0,14102101,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,7e888468,0db685ef,911a3c09,0,0,19665,320,50,2253,2,303,100051,52
16703157023980568641,0,14102101,1002,0,15a497fe,277e7114,50e219e0,ecad2386,7801e8d9,07d7df22,1fd0ea95,7d4e5cce,b83a916e,0,0,15698,300,50,1722,0,35,-1,79
17772788889301994510,1,14102101,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,7e257bb8,4a0bca9d,911a3c09,0,0,17081,320,50,1921,3,47,100081,23
2006238289354411629,0,14102101,1002,0,2c4ed2f7,cf5fcee6,50e219e0,ecad2386,7801e8d9,07d7df22,715b0dc2,7ebeaecc,edc711fa,0,0,17914,320,50,2043,2,39,100084,32
2874324412915993928,0,14102101,1002,0,4a15de74,91b35b83,50e219e0,ecad2386,7801e8d9,07d7df22,122dae94,5b18ea79,911a3c09,0,0,21665,320,50,2493,3,35,-1,117
3226117598762300878,0,14102101,1002,0,2c4ed2f7,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,03327656,94a8dac2,68df2e72,0,0,17914,320,50,2043,2,39,100084,32
3283595095332229842,0,14102101,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,d72a616f,8e11785d,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
3506006211544981763,0,14102101,1002,0,6f34dd1d,1591263c,50e219e0,ecad2386,7801e8d9,07d7df22,f6783b55,0579e849,d002cb2f,0,0,17081,320,50,1921,3,47,100077,23
4707972357905031510,0,14102101,1002,0,e7a92cc6,7e1e7bdf,50e219e0,ecad2386,7801e8d9,07d7df22,d3c383fd,0ed28b29,0e2332a5,0,0,6563,320,50,572,2,39,-1,32
5917329287723421789,0,14102101,1002,0,db45d754,59fdbcde,50e219e0,ecad2386,7801e8d9,07d7df22,b8e7fa74,e6cd1940,f48dcfcd,0,0,12218,320,50,1255,0,161,100225,91
6372477644531590571,0,14102101,1002,0,d70360ea,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,1ec27fd3,3ff32914,a0215413,0,0,21665,320,50,2493,3,35,100107,117
754820587265012604,0,14102101,1002,0,99dbd234,f6c8287c,50e219e0,ecad2386,7801e8d9,07d7df22,e60d76fd,8cea6eb5,494363da,0,0,16920,320,50,1899,0,431,100075,117
7919867186068759704,0,14102101,1002,0,15a497fe,277e7114,50e219e0,ecad2386,7801e8d9,07d7df22,1fd0ea95,7d4e5cce,b83a916e,0,0,15699,320,50,1722,0,35,-1,79
8234967465834383025,1,14102101,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,50d5bf5f,991dee58,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
8437992788539599588,1,14102101,1002,0,45e91bcc,6b401f66,50e219e0,ecad2386,7801e8d9,07d7df22,061becbd,4dd85eab,e96b49d6,0,0,6563,320,50,572,2,39,-1,32
8785481576737178965,0,14102101,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3b143493,7157b945,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
8843012425091644965,0,14102101,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c1ff4159,55bebb96,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
9543174795139728704,0,14102101,1002,0,39cffaa4,d9e5838f,50e219e0,ecad2386,7801e8d9,07d7df22,550e6354,8a64e016,d10eeaaf,0,0,17081,320,50,1921,3,47,100077,23
9742166054793743990,1,14102101,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,a3cfeb29,c9fcf684,a9b05547,0,0,17081,320,50,1921,3,47,-1,23
10736494125351093845,1,14102102,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,91db3446,ba572546,d002cb2f,0,0,5299,320,50,479,3,39,-1,23
12044202190585169098,1,14102102,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,586e4521,04c1ac50,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
1275534294648655823,0,14102102,1002,0,2fb424e8,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3c97e2e4,b0e6e4b3,d7a4a54d,0,0,21695,216,36,2497,3,43,100151,42
13596056572576609552,0,14102102,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,b77c6f51,16924cb4,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
13888629688522977227,1,14102102,1002,0,f59f4e80,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,b920e2d6,bc7ca430,ec731f46,0,0,19740,216,36,2263,3,427,100002,61
14804305638597500545,1,14102102,1002,0,e7eebe29,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,70c4603f,26d9bacf,e96b49d6,0,0,17914,320,50,2043,2,39,-1,32
14905196979135002905,0,14102102,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,420afef3,e6f7d40f,be8e9571,0,0,19665,320,50,2253,2,303,-1,52
1693441289502634669,0,14102102,1002,0,50cf8ee6,8cca85fd,50e219e0,ecad2386,7801e8d9,07d7df22,64ddfd07,537deb9b,d10eeaaf,0,0,6563,320,50,572,2,39,-1,32
18149743409152121308,0,14102102,1002,0,6f34dd1d,1591263c,50e219e0,ecad2386,7801e8d9,07d7df22,b04b81c8,559501a3,1da119e0,0,0,17081,320,50,1921,3,47,-1,23
3607259475112803965,0,14102102,1002,0,7a34d501,264cc7ca,50e219e0,ecad2386,7801e8d9,07d7df22,0b99b617,4da8b7a5,43e7b962,0,0,19665,320,50,2253,2,303,-1,52
4385703069824431226,0,14102102,1002,0,61742004,ed567070,50e219e0,ecad2386,7801e8d9,07d7df22,1dd21dd9,36241c33,a9b05547,0,0,16920,320,50,1899,0,431,100077,117
4443654968786523702,0,14102102,1002,0,0e1aa28a,76d7bd26,50e219e0,ecad2386,7801e8d9,07d7df22,6b5b2e7e,9d5bbb2c,5ca4757d,0,0,17914,320,50,2043,2,39,-1,32
4461864028291760633,0,14102102,1002,0,f1914986,dc0ef070,50e219e0,ecad2386,7801e8d9,07d7df22,5707c6ff,e49927f1,72dab84d,0,0,21697,320,50,2497,3,43,100151,42
4974173523756715922,0,14102102,1002,0,c545a354,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,1cd9a042,8d02eef0,fb518049,0,0,21683,320,50,2496,3,167,100193,23
57662782474284126,0,14102102,1002,0,447c7b07,01b51870,50e219e0,ecad2386,7801e8d9,07d7df22,d889913e,7d20396a,58bbc734,0,0,19665,320,50,2253,2,303,-1,52
6993477943353552410,0,14102102,1002,0,a187a464,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,12632c48,aae6f424,0e88538f,0,0,6366,300,50,544,3,39,100075,23
8557201265750784305,0,14102102,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,49018166,46f8b96b,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
8575584362048907821,1,14102102,1002,0,ec1aa5a1,42fb0c49,50e219e0,ecad2386,7801e8d9,07d7df22,5f8c3060,ef4d8f85,43e7b962,0,0,20170,300,50,2312,0,167,100077,16
9691642223756318614,0,14102102,1002,0,69bc54b5,effa675a,50e219e0,ecad2386,7801e8d9,07d7df22,1e799fcf,6c486465,9c1a04f7,0,0,21674,320,50,2495,2,167,-1,23
11406466885543472296,0,14102103,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,b003c1cd,373ecbe6,0,0,21680,320,50,2496,3,167,100191,23
12207192982550880978,0,14102103,1002,0,15941585,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,28b7256e,375a95f1,0b6eab55,0,0,17081,320,50,1921,3,47,100074,23
12702513941639773017,0,14102103,1002,0,a38dc379,82a51fc9,50e219e0,ecad2386,7801e8d9,07d7df22,3a322eed,a2532a8d,43e7b962,0,0,17893,320,50,2039,2,39,-1,32
13537937998513571406,0,14102103,1002,0,8c8f8bc5,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,9670a62e,b150960f,65884bce,0,0,6563,320,50,572,2,39,-1,32
13582761579316067953,1,14102103,1002,0,6f34dd1d,1591263c,50e219e0,ecad2386,7801e8d9,07d7df22,ed698d8e,81ba4f05,43e7b962,0,0,6366,300,50,544,3,39,-1,23
13604534859717225743,0,14102103,1002,0,887a4754,e3d9ca35,50e219e0,ecad2386,7801e8d9,07d7df22,be7105d9,0d2b2775,08ac11ab,0,0,6616,320,50,576,2,35,-1,32
14604616586241009706,0,14102103,1002,0,a16f4e1f,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,fb793189,05773161,766b28b3,0,0,18936,320,50,1926,2,39,100151,13
1590681057086543487,0,14102103,1002,0,56c2fd20,d65b1643,50e219e0,ecad2386,7801e8d9,07d7df22,3c26071c,b631bbcb,e952694a,0,0,6563,320,50,572,2,39,-1,32
177600306722628698,0,14102103,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,f3c73730,197014a6,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
2724173221250292652,0,14102103,1002,0,2c4ed2f7,cf5fcee6,50e219e0,ecad2386,7801e8d9,07d7df22,9b685126,64af8d9d,be8e9571,0,0,19665,320,50,2253,2,303,100241,52
4281258535160487541,0,14102103,1002,0,f727f4e0,fcb30e54,50e219e0,ecad2386,7801e8d9,07d7df22,e2957714,81fb9def,cf6e17c1,0,0,6616,320,50,576,2,35,100130,32
4382747186762973335,1,14102103,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,41924a10,2d3a422f,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
7127709671929670340,1,14102103,1002,0,4019685f,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,9d998fae,fd9d2c50,6f7a55d2,0,0,21675,320,50,2495,2,167,100075,23
7727156550420991526,0,14102103,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,eff22de3,a10b663f,911a3c09,0,0,5299,320,50,479,3,39,100076,23
8576195665083853774,0,14102103,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,8adfb34a,a7d760ce,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
10372562005909293243,0,14102104,1002,0,39cffaa4,d9e5838f,50e219e0,ecad2386,7801e8d9,07d7df22,e9de1af7,1d29f9a4,911a3c09,0,0,4687,320,50,423,2,39,100148,32
10578740806619353982,1,14102104,1002,0,61a8c644,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,299c5770,699f69bd,0e88538f,0,0,19665,320,50,2253,2,303,-1,52
11147202940395797910,0,14102104,1002,0,56c2fd20,d65b1643,50e219e0,ecad2386,7801e8d9,07d7df22,d35c9bc4,3800085b,43e7b962,0,0,17566,320,50,479,3,39,100075,23
12325634027602965560,1,14102104,1002,0,fa30daf5,30f5d5fa,50e219e0,ecad2386,7801e8d9,07d7df22,525f50f7,abcc039c,766b28b3,0,0,19665,320,50,2253,2,303,-1,52
12692066556568828486,0,14102104,1002,0,69bc54b5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,001a3aed,e171460a,88790f1f,0,0,19665,320,50,2253,2,303,-1,52
14713322004578133417,0,14102104,1002,0,db45d754,59fdbcde,50e219e0,ecad2386,7801e8d9,07d7df22,5e147de4,fef5787c,6f856677,0,0,21689,320,50,2496,3,167,-1,23
1489206762730753721,1,14102104,1002,0,5abb07e8,82ef09a5,50e219e0,ecad2386,7801e8d9,07d7df22,cac8b345,529f9152,f9ba9057,0,0,19665,320,50,2253,2,303,-1,52
15483896453291414651,0,14102104,1002,0,a8f0cf05,e25c22b2,50e219e0,ecad2386,7801e8d9,07d7df22,653ed035,75e37952,4042e175,0,0,6365,300,50,544,3,39,100076,23
15711673585896123864,0,14102104,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,429a49f5,da817f84,08ac11ab,0,0,16838,320,50,1882,3,35,-1,13
16275773734062219927,0,14102104,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,9cb12f75,1c8af43f,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
17054637513978610662,0,14102104,1002,0,c74e86fb,7bd4e8cc,50e219e0,ecad2386,7801e8d9,07d7df22,19bf3b99,6b9769f2,e96b49d6,0,0,15702,320,50,1722,0,35,-1,79
17611596603669674163,0,14102104,1002,0,20cd9091,99a0fa2b,50e219e0,ecad2386,7801e8d9,07d7df22,04e70253,b498c4ac,f7e89191,0,0,19665,320,50,2253,2,303,-1,52
17642525819922454932,1,14102104,1002,0,a187a464,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,8e0abd64,1624b01e,c4a565e1,0,0,21689,320,50,2496,3,167,-1,23
18071153151878365085,0,14102104,1002,0,066a0884,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,65838e79,66bc8e64,3ec634b5,0,0,19665,320,50,2253,2,303,-1,52
2179926480197822917,0,14102104,1002,0,347210c9,15e173d2,50e219e0,ecad2386,7801e8d9,07d7df22,59ffe9a1,3dc1b031,f9ba9057,0,0,20366,320,50,2333,0,39,-1,157
3619962581033796121,0,14102104,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c67d5263,ba029456,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
4324737036290272980,0,14102104,1002,0,cd2b4a43,51c99e2a,50e219e0,ecad2386,7801e8d9,07d7df22,89350435,f5cf9e57,05e3afbf,0,0,6563,320,50,572,2,39,-1,32
5553787651576944077,0,14102104,1002,0,5abb07e8,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,b60271e1,f210c34a,839fc701,0,0,16920,320,50,1899,0,431,100077,117
5764449431132963155,1,14102104,1002,0,43999cb9,8527bd1d,50e219e0,ecad2386,7801e8d9,07d7df22,1e45d33b,39f49f33,43e7b962,0,0,6364,300,50,544,3,39,100075,23
6121845758032325219,1,14102104,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,d6e9a1a2,5a72223a,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
6332183693706656001,0,14102104,1002,0,5b787406,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,215c38d1,ba9b13f8,76e7fa85,0,0,21696,300,50,2497,3,43,100151,42
6913141992159560899,0,14102104,1002,0,92d82c17,12cb0e68,50e219e0,ecad2386,7801e8d9,07d7df22,29b29073,5b0646a1,37d3900c,0,0,4687,320,50,423,2,39,100148,32
7150128063207901746,0,14102104,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,383d045c,1efb39e3,0c6946bf,0,0,21699,320,50,2497,3,43,100151,42
7510455756458955308,0,14102104,1002,0,5b787406,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ad1d0e4e,88568347,6fbf9f9f,0,0,21665,320,50,2493,3,35,100105,117
7837964019891426412,1,14102104,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,6ab6b122,373ecbe6,0,0,21685,320,50,2496,3,167,100191,23
8038643804072584582,0,14102104,1002,0,f4c80c78,96f8503e,50e219e0,ecad2386,7801e8d9,07d7df22,5509fbb7,31590183,43e7b962,0,0,17894,320,50,2039,2,39,100075,32
8630387809287300767,0,14102104,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,03ba9182,e4e5f729,d9d47e05,0,0,19665,320,50,2253,2,303,-1,52
9551808680527000663,0,14102104,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,927b7cae,62ca919c,08ac11ab,0,0,5296,320,50,479,3,39,100077,23
9776645096308836049,0,14102104,1002,0,15941585,1c4b66dd,50e219e0,ecad2386,7801e8d9,07d7df22,ea934527,a2a8d81a,d10eeaaf,0,0,17081,320,50,1921,3,47,100075,23
10252501132339758681,0,14102105,1002,0,ee34d2b3,38b1b595,50e219e0,ecad2386,7801e8d9,07d7df22,18fb4aa4,96f4f791,8e0333c2,0,0,19741,300,50,2263,3,427,100000,61
10469708637987644071,0,14102105,1002,0,de849fbf,0316bf4f,50e219e0,ecad2386,7801e8d9,07d7df22,ff33eec9,6e3fba39,fc10a0d3,0,0,18936,320,50,1926,2,39,-1,13
11228563126196281596,1,14102105,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,d9e75b27,373ecbe6,0,0,21689,320,50,2496,3,167,100191,23
11778717065330631300,0,14102105,1002,0,887a4754,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,968bd1cd,799556eb,f384cd72,0,0,19665,320,50,2253,2,303,-1,52
12095587059528398862,0,14102105,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,348ddeaa,25134a23,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
12465213218182559126,0,14102105,1002,0,1e7573a2,fa25c504,50e219e0,ecad2386,7801e8d9,07d7df22,dcac060e,1153569a,ffe3ae81,0,0,17566,320,50,479,3,39,100076,23
12989893397065587162,0,14102105,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,f70d0c32,373ecbe6,0,0,21683,320,50,2496,3,167,100191,23
13470701874059026963,0,14102105,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,67d95807,373ecbe6,0,0,21685,320,50,2496,3,167,100191,23
14188513341765457775,0,14102105,1002,0,0e1aa28a,76d7bd26,50e219e0,ecad2386,7801e8d9,07d7df22,a6f9703c,c133ef06,34da6735,0,0,6616,320,50,576,2,35,100130,32
14725328213775711585,0,14102105,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,7d423ad3,53c86c8a,43e7b962,0,0,21664,320,50,2492,3,35,-1,43
14889217373901956078,0,14102105,1002,0,f17ebd97,444d31cd,50e219e0,ecad2386,7801e8d9,07d7df22,62bf5000,bb93238c,d002cb2f,0,0,19665,320,50,2253,2,303,-1,52
15046332645201009306,0,14102105,1002,0,c54454a2,ec46a1f9,50e219e0,ecad2386,7801e8d9,07d7df22,709475ac,97b4b372,8debacdb,0,0,21688,320,50,2496,3,167,-1,23
15280385208154555470,0,14102105,1005,0,cea97562,fd944963,f028772b,ecad2386,7801e8d9,07d7df22,57c774a3,7333cbcf,76dc4769,1,0,20093,300,250,2295,2,35,100077,23
1573581711538087845,1,14102105,1002,0,7443a906,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,dd811f40,083a5d96,416b62df,0,0,17893,320,50,2039,2,39,-1,32
16175715665864501364,0,14102105,1002,0,d1a51189,47b6debc,50e219e0,ecad2386,7801e8d9,07d7df22,bfb1f050,1e176463,0c6946bf,0,0,6399,320,50,549,3,39,100084,23
17439086327576186691,0,14102105,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c9efdbcc,656fb04a,cf19f7f7,0,0,21296,300,50,2446,3,171,100228,156
1762096242184696578,1,14102105,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,8cb9d293,211f96b8,1da119e0,0,0,19665,320,50,2253,2,303,-1,52
17871992698807781007,0,14102105,1002,0,3f98b5a4,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c16462b5,40cc3927,28e69561,0,0,4687,320,50,423,2,39,100148,32
18092335445697364776,0,14102105,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,2ee20576,2565c6bd,1da119e0,0,0,6398,320,50,549,3,39,100105,23
2600905016680293340,0,14102105,1002,0,6f34dd1d,1591263c,50e219e0,ecad2386,7801e8d9,07d7df22,92a63988,28f97d99,a9b05547,0,0,17081,320,50,1921,3,47,100077,23
2876340940113831809,0,14102105,1002,0,d8592597,75d1e06c,50e219e0,ecad2386,7801e8d9,07d7df22,2c4557b9,38498f4f,b80825a1,0,0,17081,320,50,1921,3,47,-1,23
3903943022853679874,0,14102105,1002,0,88d232f2,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c1c7aab6,384d967f,34d4af6b,0,0,21680,320,50,2496,3,167,-1,23
4568872191385455776,0,14102105,1002,0,f4d14b43,383e39a8,50e219e0,ecad2386,7801e8d9,07d7df22,a5ad8f31,f49ae9e9,4042e175,0,0,17566,320,50,479,3,39,100075,23
4943899713721138190,0,14102105,1002,0,45352db9,2ec7bf0c,50e219e0,ecad2386,7801e8d9,07d7df22,743c13d3,ec7d864d,5ebeaa47,0,0,6563,320,50,572,2,39,-1,32
6401215741301036983,0,14102105,1002,0,56c2fd20,d65b1643,50e219e0,ecad2386,7801e8d9,07d7df22,b7921b6e,1194ba6a,43e7b962,0,0,17566,320,50,479,3,39,100075,23
7872086523115040717,0,14102105,1002,0,45e91bcc,7f1924b7,50e219e0,ecad2386,7801e8d9,07d7df22,b12fc559,6a31c752,8e0333c2,0,0,9798,320,50,937,3,175,100156,42
7945880498230175672,0,14102105,1002,0,2ec90635,53d4b163,50e219e0,ecad2386,7801e8d9,07d7df22,348ee2df,07d7d0fa,1d6b5fc9,0,0,17893,320,50,2039,2,39,100079,32
910258680468805830,0,14102105,1002,0,09fde221,f04e6622,50e219e0,ecad2386,7801e8d9,07d7df22,bb4861a9,c0f9d9d1,e96b49d6,0,0,17914,320,50,2043,2,39,-1,32
10067124446071125926,0,14102106,1002,0,a187a464,b53723be,50e219e0,ecad2386,7801e8d9,07d7df22,f7398e92,8f63ebc4,a9b05547,0,0,21685,320,50,2496,3,167,100075,23
11782604257727278912,0,14102106,1002,0,e6972b91,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c7e18643,8b073724,a0215413,0,0,21688,320,50,2496,3,167,100075,23
11835080966604646346,0,14102106,1002,0,aac6d320,891d02ac,50e219e0,ecad2386,7801e8d9,07d7df22,1be433ad,074e1a38,be8e9571,0,0,19665,320,50,2253,2,303,-1,52
11918374338794804832,1,14102106,1002,0,2004e0e6,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,f759afc1,bf189acb,d002cb2f,0,0,19665,320,50,2253,2,303,-1,52
